RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4382,98797488,NPENC,597,France,Female,61,3,25696.39,3,1,0,163800.51,0
4383,82225798,OSKIB,651,France,Female,58,3,135778.47,1,1,1,54749.5,0
4384,43522480,BPFWG,563,Spain,Male,91,6,75457.82,2,1,1,160397.18,0
4385,69880550,YJZQI,564,Spain,Female,68,4,165201.99,2,0,1,65469.69,1
4386,65927604,UPQAG,507,Germany,Male,59,1,79800.98,3,0,1,31392.24,0
4387,87842160,XSZBO,418,Spain,Female,57,6,107790.87,1,1,0,35634.09,0
4388,85533885,TDWLX,742,Spain,Male,65,2,13090.09,1,1,0,52001.11,0
4389,59426960,VSIDZ,434,Germany,Male,21,0,248134.52,2,1,0,139661.49,0
4390,68235050,TLEEX,616,Germany,Male,77,8,126902.6,3,1,1,56352.73,0
4391,38114456,ZYPBD,418,Spain,Female,56,4,6059.4,2,1,0,124735.48,0
4392,82999162,ZFFLU,448,France,Female,22,9,135307.66,3,1,1,58739.33,0
4393,33643900,XLFHI,696,Spain,Female,23,0,217588.5,1,1,1,79392.46,0
4394,18027522,VEDYN,846,France,Male,31,0,193138.03,2,0,1,179047.04,1
4395,55611548,RNIJJ,799,France,Female,87,0,175226.67,3,0,0,105068.79,1
4396,24716532,FLTKH,565,France,Female,29,8,34866.16,1,0,0,124047.85,1
4397,23531114,OHRWX,764,Germany,Female,79,7,164434.27,3,1,1,45962.6,0
4398,14860319,ELLNQ,510,Germany,Male,44,5,191574.59,2,0,1,34986.15,0
4399,24054779,MFWNX,772,Germany,Female,71,9,143104.77,3,1,0,88504.25,0
4400,38189839,BIXGM,443,Spain,Female,29,5,223187.25,2,0,0,172523.24,0
4401,52858520,KEFFL,523,Germany,Male,25,5,69247.45,1,0,1,55775.5,1
4402,63972789,XQBGL,514,Germany,Male,91,3,60536.17,3,0,0,128121.57,0
4403,30159131,PESGP,464,Spain,Male,33,4,217392.44,1,0,1,175698.28,1
4404,51985096,SXCPE,569,Spain,Male,69,9,156349.56,1,0,0,187537.98,0
4405,28926199,JWESK,793,France,Male,43,2,361.81,2,1,0,198820.15,0
4406,21331383,PYWEF,380,Spain,Male,25,2,88282.85,2,1,0,154961.86,0
4407,48175224,ONVVV,360,Spain,Female,62,9,214464.0,1,0,1,24251.92,1
4408,78446632,QMQWK,692,Germany,Female,36,6,6829.88,2,1,1,175577.78,0
4409,80199794,QCPIT,726,France,Male,34,4,811.98,1,0,1,178271.01,0
4410,20249579,YTBES,479,France,Female,82,7,70314.82,2,0,1,115883.74,0
4411,28291317,VWLJP,837,Spain,Male,46,4,228500.01,2,0,0,22812.02,0
4412,54273384,BCEIC,454,Germany,Female,31,3,225369.4,3,1,1,100566.41,0
4413,11406150,CQRVN,376,Germany,Male,34,2,129690.49,3,0,0,50033.01,0
4414,69245261,AASEM,576,Germany,Male,30,1,138309.22,2,0,1,94000.34,0
4415,55362588,ERWBY,351,Germany,Female,80,2,83002.0,1,1,1,147584.03,0
4416,44783890,WZTCJ,708,Spain,Female,50,6,60934.17,1,0,1,136834.62,0
4417,58206785,MHJDR,450,Germany,Female,46,7,203805.46,1,1,0,158198.45,0
4418,42469420,KDDYL,370,France,Female,54,4,26573.72,2,1,0,100539.32,0
4419,76977550,OSCBG,407,France,Female,63,0,121838.59,2,1,0,107050.5,0
4420,67413770,DKAWN,738,Spain,Female,41,2,158599.31,1,1,1,187780.96,0
4421,66692404,XPPTQ,529,Germany,Female,31,3,25920.07,3,1,1,129924.9,0
4422,24986157,VRUGY,778,Germany,Female,22,9,129901.77,3,1,0,152032.72,0
4423,65087645,OZHHG,690,Germany,Male,70,3,144380.32,1,1,0,136258.27,0
4424,76607761,LYKCV,698,Germany,Female,47,0,185624.02,2,1,0,131692.23,0
4425,78602415,IFECC,369,Spain,Female,77,9,58709.01,2,1,0,183573.01,1
4426,97859393,JWPEE,604,Germany,Male,90,8,73331.88,1,1,1,77732.3,0
4427,29214047,RPNVO,666,Spain,Male,45,9,142380.29,3,1,1,91261.16,0
4428,56108295,WWFTQ,387,Germany,Male,43,3,245781.6,1,1,1,82152.58,0
4429,20095125,PJWAX,497,Germany,Male,35,1,54373.3,1,1,1,155387.41,0
4430,55140485,UZEFK,847,France,Female,53,8,246475.96,1,1,1,174999.73,1
4431,71868747,EVXEG,374,Spain,Female,25,3,178585.63,3,1,0,77925.46,0
4432,55144248,RJWAD,735,France,Male,35,3,206520.52,1,1,0,37045.94,0
4433,27943886,ZMREF,470,Spain,Male,75,5,22410.32,3,1,1,103880.26,1
4434,27457883,YKKNX,765,Germany,Female,49,7,75105.05,2,0,0,197022.42,0
4435,71569139,PKLYH,375,Germany,Female,66,4,14434.07,3,0,1,48699.54,0
4436,65651376,XSNDD,803,Spain,Female,65,7,92886.75,3,1,1,95880.18,0
4437,59844908,BZGSF,518,France,Female,88,0,245322.41,1,1,0,61563.49,0
4438,65742545,YEEVH,672,Spain,Male,82,3,26318.27,2,0,0,185308.99,0
4439,12014017,WDGVS,574,Spain,Female,50,0,140593.2,1,0,1,114674.29,1
4440,67416012,URZXT,350,Germany,Male,67,2,1517.66,3,1,1,119961.45,1
4441,97908341,VCAPU,656,France,Male,21,6,178170.7,3,1,0,11569.64,0
4442,64968851,OZDZU,610,Spain,Male,53,0,49298.17,1,0,0,134028.15,0
4443,31672156,NQYLO,362,France,Female,45,4,32396.13,2,1,1,68206.96,0
4444,59768169,IPPEE,752,France,Male,20,0,84254.45,3,0,0,107549.11,1
4445,47203676,NBQTR,745,Spain,Female,23,5,192761.07,3,1,1,110902.8,0
4446,48168898,WYZCG,397,France,Male,62,8,26653.27,3,0,1,122522.66,0
4447,15846866,SKHZS,758,Germany,Female,40,2,57459.75,2,1,0,166472.48,0
4448,42227330,IICOL,662,Germany,Male,24,5,2116.11,1,1,0,66797.58,1
4449,39079221,VQAXQ,720,Germany,Male,78,3,242103.72,2,0,1,58670.66,1
4450,55031629,ILWNZ,640,Germany,Female,82,5,148036.4,2,1,0,161203.68,0
4451,72959655,HEPFM,681,France,Female,23,1,179974.91,3,0,0,146556.53,0
4452,36687546,RMPOS,443,Germany,Male,41,3,162845.79,2,0,0,52866.84,0
4453,92181046,WHWTF,610,Spain,Male,54,6,36091.14,3,0,0,10158.91,0
4454,27127283,AHLTN,831,Germany,Female,62,5,148734.98,2,1,0,136527.9,1
4455,70427082,SXRKA,627,Spain,Male,68,8,32853.9,2,0,1,39863.83,0
4456,12059385,LWFHS,708,Spain,Female,62,6,100309.11,1,1,0,191829.29,0
4457,36607070,JBGKX,554,Germany,Female,80,0,142240.78,2,0,0,124837.38,0
4458,45921754,JLQES,534,Germany,Male,46,5,139720.28,1,0,0,171433.85,0
4459,28152861,UFYCY,524,France,Female,42,2,29768.36,3,0,1,163068.09,1
4460,91036161,YEFXO,787,Spain,Male,27,7,8608.99,3,0,1,115981.57,0
4461,33340093,CRBHY,736,Germany,Female,52,0,199558.58,1,1,1,93286.64,0
4462,75452592,MKXEN,729,France,Female,72,9,181480.61,3,1,0,104391.7,0
4463,32821211,GUGSY,658,Germany,Male,42,1,20454.73,3,1,1,162567.86,1
4464,40016158,TJGHS,817,Germany,Female,62,2,31853.88,2,1,0,131685.63,0
4465,16964705,LKPQP,764,Germany,Male,29,2,223145.94,1,1,0,49086.26,1
4466,52642935,KAYYS,418,Spain,Female,21,6,192282.23,3,1,1,125777.47,1
4467,83741006,LYTVE,821,Germany,Female,84,7,249040.07,1,0,1,86886.65,0
4468,84765359,UKOQC,453,France,Female,34,8,63496.86,2,1,1,21646.53,1
4469,27022360,OPVGI,595,Germany,Female,90,6,121950.75,3,1,1,82441.15,0
4470,89521699,LLXPV,510,Germany,Male,82,7,59114.89,3,1,0,53244.29,1
4471,80931591,WZDSX,549,France,Female,70,5,155700.03,1,1,1,169331.06,0
4472,95130440,BBMLF,565,France,Female,74,1,28853.56,3,1,0,29949.9,0
4473,82079673,BHEGJ,783,Spain,Female,45,0,31810.79,1,1,1,78518.46,0
4474,13049316,AOLGI,561,Spain,Male,33,2,17971.97,3,0,1,142143.48,0
4475,17503276,YTCLR,365,Spain,Male,38,8,173396.52,2,0,1,180504.46,0
4476,37715389,MDHCD,847,Spain,Male,59,6,123518.14,2,1,0,73710.17,0
4477,87344057,PXFYF,721,France,Male,71,1,154432.8,1,0,1,125223.32,0
4478,46515315,HKUIE,681,Germany,Female,49,0,219825.26,3,1,0,80993.42,1
4479,75818320,SBOMS,554,Germany,Female,55,1,185082.12,3,0,0,48547.42,0
4480,72827874,ICPLT,714,Germany,Female,87,2,115430.73,1,1,0,71886.38,0
4481,74027108,ZZZTL,839,Spain,Male,55,5,246089.0,2,0,0,130821.41,1
4482,94792530,IYBMI,388,France,Male,71,8,114064.03,2,0,0,146104.47,1
4483,59908282,RXBQB,438,France,Female,77,7,28112.67,2,1,0,80415.07,0
4484,68544710,VEOQO,779,France,Female,64,9,248163.69,1,1,0,38981.09,1
4485,36774619,WDLTC,605,Germany,Female,29,8,5705.18,2,0,0,36515.93,0
4486,42105736,PAYHL,829,Spain,Male,70,7,137470.89,1,1,0,164396.68,0
4487,23798270,HXJOW,603,France,Female,50,6,77273.87,2,1,1,134121.97,1
4488,76183387,YRSCM,565,Spain,Female,45,5,125888.04,2,1,1,148325.85,0
4489,77667845,AUAYC,717,France,Male,20,7,139678.24,1,1,1,102768.3,0
4490,20431929,XWWAB,652,Spain,Male,43,5,60023.97,3,1,0,96890.76,0
4491,18497552,TUUBJ,521,France,Female,71,1,139214.69,3,1,0,50118.52,0
4492,45351951,QPZZY,486,Spain,Male,57,8,189015.28,3,0,1,41984.54,1
4493,47432022,VIVFG,837,France,Female,83,8,66627.46,2,1,1,39243.54,0
4494,60086878,UMMYT,847,France,Female,85,2,95856.53,2,1,0,198439.84,0
4495,24625666,AZWLL,820,Spain,Female,64,8,67060.67,3,0,1,165969.43,0
4496,70678947,PADEN,733,Spain,Female,19,1,205139.93,2,0,0,128964.63,0
4497,47945833,LTDXP,527,Germany,Male,59,2,181245.56,2,0,1,50736.74,0
4498,80036964,GGRQQ,426,Spain,Male,51,5,217799.11,3,1,0,74155.17,1
4499,54652276,QDVAP,537,France,Male,38,3,42512.47,1,0,0,76649.29,0
4500,41745493,NMRYM,829,France,Female,61,7,18394.91,3,0,0,100757.95,0
4501,45507773,IPEVZ,847,Spain,Female,19,0,29845.88,3,0,0,90179.39,0
4502,10973737,LYNIR,364,Germany,Female,76,5,40254.58,1,0,1,187489.1,0
4503,32210217,RPAWX,641,Spain,Male,33,1,133270.67,2,0,0,146953.84,0
4504,47457340,FLPNJ,846,France,Male,37,5,242728.02,3,0,0,25467.0,0
4505,99948213,DFNJI,668,France,Female,43,0,89308.85,3,0,1,78391.79,0
4506,58155151,NRUTB,674,Germany,Male,33,1,239627.07,2,0,1,35262.9,0
4507,73368711,YFJLL,563,Spain,Male,87,8,9550.2,2,1,1,63077.37,0
4508,15698618,RPCBN,557,France,Male,40,5,231718.05,1,1,0,192189.67,0
4509,35861356,PKEUL,518,France,Male,59,7,45288.15,2,0,0,144000.07,0
4510,86294529,VGHXS,679,France,Female,54,6,228118.75,3,1,1,11491.92,1
4511,89890013,ESMHC,629,Spain,Male,89,8,14056.86,2,1,1,72483.65,0
4512,16822603,XYGTR,815,Spain,Female,23,8,237054.86,2,1,1,93353.33,1
4513,34027785,DUNKM,654,Germany,Male,54,3,50199.57,1,0,0,124475.27,0
4514,40320939,WYZEC,495,France,Female,39,6,75678.52,1,0,1,104948.13,0
4515,11805518,JNQQE,612,France,Female,23,4,122735.59,3,1,1,23256.82,0
4516,72155344,SDGBO,353,Germany,Male,49,6,95180.22,3,0,0,107954.02,0
4517,47177857,FDUWY,439,France,Female,34,3,166881.99,2,1,0,34749.26,0
4518,47153969,KIBNW,802,Germany,Female,55,9,243701.94,3,0,0,108647.96,0
4519,43495435,JAFMY,409,Germany,Male,34,0,151606.62,3,1,1,56753.04,1
4520,37312498,VCZVJ,660,France,Female,54,3,180371.35,2,0,0,37396.54,0
4521,50076121,KXVTE,365,Spain,Male,40,9,22001.31,2,0,0,64705.36,0
4522,67021206,UCJMG,576,Spain,Female,66,2,156953.11,2,1,1,28928.19,1
4523,24004881,LVZUP,823,Spain,Male,78,8,113462.44,1,1,0,63956.91,0
4524,74387807,EDDET,815,Spain,Male,66,4,221445.59,1,1,1,174717.21,0
4525,87707325,UKMTQ,378,France,Male,78,3,97052.77,2,1,1,68362.43,1
4526,30868901,VHXAD,500,Germany,Male,49,7,169863.54,1,0,0,99342.19,1
4527,18595960,MWVAJ,594,Germany,Male,80,4,57038.43,1,0,1,108763.59,0
4528,70395758,JNIUS,619,France,Female,24,2,64843.13,1,1,1,43875.24,0
4529,60516162,MPTOJ,428,Spain,Female,39,1,94030.61,3,1,1,93939.05,0
4530,16736549,LVFIO,782,Germany,Male,23,7,76015.88,2,0,0,172066.41,0
4531,58852189,NTHBO,638,France,Female,78,1,63469.71,2,0,1,25300.14,0
4532,37023420,XWUKN,502,France,Female,31,7,12417.18,3,0,1,185335.73,0
4533,61590272,EESGX,626,Spain,Female,33,4,209186.58,1,0,0,175511.58,0
4534,93802796,WYFXB,750,France,Male,20,7,16075.38,2,1,0,172607.61,0
4535,67628639,MBNVW,628,Germany,Male,26,4,221841.38,1,1,1,47723.13,0
4536,24717083,XZENU,406,Germany,Female,64,0,31366.35,3,0,1,102019.58,1
4537,40670201,PCYVU,840,France,Male,59,1,16315.43,1,0,0,127069.54,1
4538,16671203,ZHJPL,814,Germany,Male,59,5,140751.19,3,1,1,28990.49,0
4539,58393094,PUZZC,535,France,Female,40,2,125610.45,3,1,0,115800.65,0
4540,72856981,ITLBH,747,Germany,Male,20,7,122808.64,1,0,0,169608.21,0
4541,12750025,NFDXG,442,Spain,Male,18,4,143626.08,1,1,0,187945.25,0
4542,34562662,YSSKP,625,Germany,Male,84,2,71764.15,2,1,1,62882.42,0
4543,20478542,AWMCU,507,Spain,Male,88,9,165737.32,3,0,0,64860.47,0
4544,49290062,PZUMR,624,Spain,Male,20,6,125600.55,1,1,0,61438.82,0
4545,56606102,SJYAA,530,France,Female,66,7,83685.87,1,0,0,39155.51,0
4546,72516086,VJYHE,708,Spain,Male,84,3,206625.17,2,0,1,91835.61,1
4547,10955205,LQFBX,789,Germany,Male,72,8,181930.27,2,0,1,159049.08,1
4548,33443415,OFVOV,426,Germany,Female,21,5,98402.59,2,1,0,145296.84,0
4549,59172324,IKQDK,815,Spain,Female,48,0,211904.45,3,1,0,181060.68,0
4550,51130558,KGGIN,500,France,Male,83,4,230064.56,2,1,1,77590.88,0
4551,70148245,HQVFT,795,Spain,Female,81,4,134216.57,3,0,1,118721.66,0
4552,20421317,PEMWO,587,Germany,Male,48,6,53738.11,2,1,1,155641.74,0
4553,48615932,UCCNF,638,Germany,Female,80,6,228948.04,3,1,0,180652.93,0
4554,27977748,OUMQA,580,Spain,Male,83,5,47369.91,2,0,1,175633.32,0
4555,67827935,KNLVG,837,Spain,Female,48,7,12105.81,3,1,0,98448.34,0
4556,60796110,MKBBR,367,Spain,Male,64,1,81871.75,2,1,0,182302.99,0
4557,31646139,GMMYD,422,Germany,Female,39,6,181741.59,2,0,1,94370.59,1
4558,43197175,CIAIM,766,Germany,Male,91,9,230818.52,1,1,0,181538.12,1
4559,71720365,CAXKA,765,Germany,Male,63,6,159321.41,3,1,0,157624.45,0
4560,55515441,XZLCX,538,France,Male,75,3,237959.64,1,1,1,52113.11,0
4561,20833583,EHSFW,787,Germany,Female,78,9,23092.71,3,1,0,186636.86,0
4562,55214597,SBFEJ,366,Germany,Female,63,1,15188.43,1,1,0,56068.27,1
4563,68261869,NBCYT,368,France,Male,18,3,151047.99,2,1,1,182599.79,0
4564,66342202,UHJSA,568,France,Male,42,3,241529.08,1,0,0,126870.72,0
4565,70993015,FQMMN,675,France,Male,78,5,125680.33,2,0,1,136801.46,0
4566,64935271,AYVIX,832,France,Male,31,6,12878.81,3,0,1,30773.36,0
4567,85071230,JGLEB,469,France,Female,62,2,55304.66,2,1,0,22490.8,0
4568,55191244,CAPVP,450,France,Female,56,9,61198.23,1,0,0,193984.79,0
4569,65472357,XJMRZ,383,Spain,Female,83,0,84464.28,3,0,1,74016.27,0
4570,12480017,JMYHH,433,Spain,Male,49,2,10900.85,1,0,1,170430.51,0
4571,14816129,NBWZX,758,Spain,Male,75,8,226223.18,2,1,0,143850.34,0
4572,10917472,JCTEK,545,Spain,Female,73,0,128890.99,2,0,0,124786.29,0
4573,70998837,QWUVQ,679,Germany,Female,23,7,167732.7,1,1,0,140189.89,1
4574,93055484,JYXAI,551,France,Female,84,1,16793.21,3,0,1,26983.56,0
4575,30426495,MCFVG,693,Germany,Female,67,5,13528.87,1,0,0,88355.1,0
4576,15016239,ZDSWF,690,France,Male,55,2,146616.94,2,0,0,125344.51,0
4577,70782618,IJYXS,360,France,Male,20,6,221824.0,3,0,0,174836.96,0
4578,70727594,WYYKG,696,Germany,Male,22,1,132120.5,1,1,0,145790.6,1
4579,96320218,ELQVV,749,Spain,Female,41,3,219454.79,2,0,1,58033.38,0
4580,87347388,VFELX,567,Germany,Male,71,9,202747.82,3,0,1,197136.0,0
4581,71303241,IFVEZ,794,Germany,Female,51,8,18963.45,1,0,0,132176.95,0
4582,34561090,CJLQK,602,France,Female,56,5,50489.37,3,1,0,105250.16,0
4583,47204318,KVGQB,571,France,Female,65,3,164427.67,2,0,1,158461.97,0
4584,49087758,ZBSWH,732,France,Female,66,1,110875.35,1,0,0,124513.08,0
4585,31223676,KLVDZ,718,Spain,Female,51,9,72674.95,1,1,1,144897.82,1
4586,34070924,VOAWG,429,Germany,Male,24,8,104658.46,2,1,1,127255.32,1
4587,31821296,RZZND,356,Germany,Male,35,3,111299.91,2,0,1,43979.22,0
4588,81772618,JBCPJ,621,Spain,Male,87,8,227638.06,2,0,1,113237.65,0
4589,81626426,KRIOV,576,Germany,Female,51,1,25864.57,1,0,0,63789.22,0
4590,33317396,OTDWP,365,Germany,Male,68,6,69932.69,2,0,1,118354.8,1
4591,20686962,ORNXX,773,France,Female,85,4,134391.2,1,1,0,33845.67,0
4592,25808458,POOWH,361,Spain,Male,31,7,174571.73,1,0,0,54073.49,0
4593,68834845,PLEUQ,640,France,Female,86,7,157659.32,3,0,1,163657.29,1
4594,11193982,VLYVQ,590,Spain,Female,25,3,235410.68,2,0,1,87001.4,0
4595,86116475,HFXSI,370,France,Male,32,3,198902.23,2,1,1,138019.13,0
4596,66986402,QQPWB,527,Germany,Female,76,7,139269.21,3,1,0,104591.21,1
4597,77615317,BXKCJ,776,Spain,Male,28,2,53670.67,1,0,1,74732.48,0
4598,71767845,QLVQG,577,Spain,Male,37,6,112718.56,1,1,1,104083.3,0
4599,83657758,CZZJN,845,France,Male,72,7,173345.56,1,0,1,164603.03,0
4600,71647309,XSIAZ,622,Spain,Female,53,7,209490.54,2,0,0,63504.13,0
4601,54467095,MXCER,637,Germany,Female,31,9,239934.06,1,1,1,90074.29,0
4602,90137648,BANCG,646,Germany,Female,75,3,151363.19,3,1,1,48490.82,0
4603,62839391,WRGQK,483,Germany,Female,55,8,131729.84,1,1,1,76725.9,0
4604,43019807,TKQKL,821,France,Male,18,9,4422.98,2,0,0,178170.84,0
4605,42833206,XYFJB,632,Spain,Female,82,3,18024.77,2,1,1,159287.28,0
4606,59975039,OISMZ,753,France,Male,18,7,39026.25,1,0,0,80986.91,1
4607,32961593,NNVDL,502,Germany,Male,77,5,13689.98,1,1,0,35154.97,1
4608,13845474,JJZLL,415,Spain,Female,42,4,100215.81,2,0,0,89794.3,1
4609,13924482,TWJPR,486,Germany,Female,27,3,84219.64,1,0,0,156627.26,0
4610,46786884,PRFUR,441,Spain,Male,67,4,159338.54,3,0,0,18322.19,0
4611,98833876,QDGDF,786,Spain,Female,29,0,133916.28,2,1,1,151614.73,0
4612,76974034,HYQNN,666,France,Male,49,6,148992.69,1,1,1,139182.89,0
4613,89243800,MMIOI,771,Spain,Female,50,7,117994.3,1,1,0,22283.3,0
4614,39327427,GZMOW,608,Germany,Female,89,8,69434.29,1,0,0,130771.65,0
4615,67218588,XVIEL,817,Spain,Male,43,2,238206.33,3,1,0,66744.61,0
4616,38905854,OOVRG,803,Germany,Male,59,8,21602.29,2,1,0,43684.21,0
4617,71218834,SJZVZ,452,France,Male,67,9,234722.75,3,1,1,83127.57,0
4618,30589226,IDDMX,830,Germany,Female,78,4,77809.51,1,1,1,49023.67,0
4619,95364161,VMWYR,404,Spain,Female,58,9,128165.36,3,0,0,166665.62,1
4620,95456969,WKBWU,606,Germany,Female,74,5,27210.58,1,1,0,150980.1,0
4621,67705020,VGNYJ,450,Germany,Male,19,0,17732.77,1,0,0,196343.06,0
4622,71119402,DOMIW,547,Spain,Male,87,8,107386.36,2,0,1,111474.22,1
4623,80180504,SXHAV,650,Germany,Female,48,8,185424.34,2,0,0,26949.11,0
4624,53488531,ALAWQ,575,Spain,Male,40,5,67341.19,1,0,1,79876.04,0
4625,39998127,NTYZX,780,France,Female,71,7,140586.97,1,0,1,169341.04,0
4626,23322450,YQYGD,812,Germany,Male,45,3,69662.59,1,1,0,85404.01,0
4627,27728138,KCFGR,586,France,Female,36,4,97153.27,2,1,1,96578.27,0
4628,44671806,XEFLW,375,Germany,Female,65,4,226611.58,2,0,0,88274.46,0
4629,12298756,PRDDU,470,Germany,Female,19,6,213959.91,1,1,1,54721.95,0
4630,33877268,JDRJL,747,France,Male,28,6,129004.39,2,0,0,23907.09,0
4631,63119755,ONDGM,531,Germany,Male,61,6,59526.41,1,0,0,44306.46,1
4632,84282741,OWHSK,548,Germany,Female,76,4,48295.98,3,0,0,79149.18,1
4633,20444453,QHIVX,651,France,Female,76,3,238521.84,2,0,0,56633.16,0
4634,27196045,YCSVQ,604,Germany,Female,55,7,50679.15,1,1,0,118819.69,0
4635,60254111,DTHKV,471,Spain,Female,42,0,202042.08,3,0,0,126642.08,0
4636,84149770,YRFHU,380,Germany,Female,38,0,92242.55,1,1,1,118312.55,0
4637,97324860,VHAAF,821,Germany,Female,59,5,246414.96,3,1,1,26134.62,0
4638,89612817,DINOH,664,Germany,Male,53,1,92038.94,2,1,0,136703.46,0
4639,90235674,PLPSK,828,France,Male,26,2,87879.16,2,1,1,83070.1,0
4640,95433013,NWBVI,634,Spain,Male,29,3,159365.91,1,0,0,176850.17,0
4641,80065015,RGVNM,455,Spain,Male,27,1,240379.2,2,1,1,109866.73,0
4642,28004438,GAOCY,573,Germany,Female,76,9,244052.4,2,0,1,26057.79,0
4643,90733258,GOFFI,622,France,Female,22,6,176801.54,3,1,0,11751.44,0
4644,57704340,EDBKW,747,France,Female,50,9,188651.59,2,0,0,143477.34,1
4645,38533675,GAKJX,581,Spain,Male,86,0,140850.54,3,0,1,86097.04,0
4646,11543812,YTDTP,769,France,Male,80,2,188943.93,3,1,1,64719.22,0
4647,24534056,EFWZJ,605,Germany,Female,46,1,214944.91,3,1,1,94964.02,0
4648,92707002,RADVE,791,Germany,Male,35,8,121523.83,2,1,1,23754.65,0
4649,51385470,GBKMK,845,France,Male,23,7,154965.57,1,0,1,84477.02,0
4650,33612248,UZBED,373,Germany,Female,70,2,134329.17,1,1,1,69792.95,0
4651,41356085,AFHJV,458,Spain,Female,49,4,140617.65,2,1,0,162035.94,0
4652,56988351,ZIPKI,540,Germany,Female,59,2,222511.98,3,1,1,43222.26,0
4653,33846147,NGTGD,696,France,Male,64,5,88904.21,2,0,0,153700.21,0
4654,42544960,LPRFG,374,Spain,Female,48,4,52046.01,1,1,1,105076.48,0
4655,81582311,MIKUZ,536,Germany,Female,79,1,114070.03,3,1,0,25558.71,1
4656,85759563,SIKHW,637,Spain,Female,73,9,52021.3,2,0,0,194238.92,0
4657,57640981,OYCMD,465,France,Male,28,7,124600.11,3,1,0,149499.83,1
4658,85900629,ZQJRE,687,Germany,Male,43,5,225877.03,3,0,0,59417.91,0
4659,83985777,ETSXJ,715,Germany,Female,44,2,154358.38,1,0,1,120533.12,0
4660,59437614,AJYNP,751,Spain,Female,74,0,213858.21,3,0,0,180987.75,0
4661,76190032,WTKEY,386,Germany,Male,44,4,41547.73,2,0,0,186853.32,0
4662,58294317,VQVHR,631,Germany,Male,76,1,225218.4,3,0,1,148920.03,0
4663,67889421,UKDTT,486,Germany,Female,79,1,150446.79,3,0,1,148257.33,1
4664,92226579,VTKTU,576,Germany,Male,37,8,7939.95,2,0,1,62698.64,0
4665,78493686,XFPEW,669,France,Female,20,9,158279.74,1,0,0,198054.77,0
4666,75215546,CUSTW,677,Germany,Female,33,6,237849.24,1,0,1,56261.43,0
4667,62139050,YWGIX,753,Spain,Male,61,5,19791.75,2,0,0,26987.22,0
4668,79058766,TMBTP,531,France,Female,47,0,145614.03,3,0,0,195702.23,0
4669,84614055,GEAXP,711,Spain,Female,57,9,228869.65,2,0,0,39040.64,0
4670,27021093,ZMGIT,435,Spain,Male,82,1,2423.79,2,0,1,109106.56,0
4671,30122242,HTEJS,816,Spain,Female,46,6,157728.23,2,0,0,98966.25,0
4672,70267675,DQCOA,763,France,Male,47,2,118725.57,1,1,0,171159.14,0
4673,94806839,NUABV,402,France,Female,49,1,86747.33,3,0,0,85365.25,0
4674,78870233,EJVSG,697,France,Female,27,5,156884.12,2,1,1,105414.48,0
4675,38413964,YGNJE,704,Germany,Male,68,7,13175.52,1,1,1,18310.16,0
4676,53410212,UTDDP,584,Spain,Male,25,7,188265.76,1,1,0,49489.09,0
4677,85495233,EYSED,796,France,Male,68,1,1119.87,3,1,0,168269.18,0
4678,74671523,DLDNJ,616,Spain,Male,53,5,76733.94,2,1,0,100888.63,0
4679,78967861,XZHNO,636,France,Male,72,4,125989.66,3,1,0,53877.03,0
4680,98866329,AKDCQ,782,France,Male,52,6,94255.56,2,0,1,80092.4,0
4681,14975467,JWYOY,845,France,Female,53,3,76868.98,1,1,0,64168.17,0
4682,57994791,XUNCK,836,Spain,Male,73,1,207708.79,1,0,1,115681.95,0
4683,11429290,WGKUE,449,Germany,Female,53,9,233708.14,3,0,0,19774.74,0
4684,99074837,SMQOZ,827,France,Male,78,2,218428.17,2,1,0,52744.27,0
4685,75026707,COLHP,436,France,Female,79,8,130607.83,3,0,1,77443.35,0
4686,12120711,YCEAJ,752,France,Female,42,9,221041.04,2,0,0,186360.68,0
4687,27298460,RANKY,745,Germany,Male,81,7,230215.39,3,1,0,128422.86,0
4688,83380135,EAAVB,364,Spain,Female,77,8,102309.6,1,0,1,105808.19,0
4689,61731417,AIVQX,764,Spain,Female,74,4,70861.46,3,1,0,46256.46,0
4690,50468176,BNXVH,776,Spain,Female,87,4,24566.3,2,1,1,115992.07,0
4691,66251007,CRLGV,450,Spain,Male,69,6,119772.98,3,1,1,186511.81,0
4692,35653875,MCKEC,514,France,Male,73,6,236574.23,2,1,0,117598.77,0
4693,43993871,EQYNI,812,Germany,Female,80,0,140226.88,3,1,1,41307.07,1
4694,23657005,RYIBA,378,France,Male,85,4,166890.53,2,0,1,199452.61,0
4695,22006205,SXBHM,463,Germany,Male,37,7,28220.95,2,1,0,104782.94,0
4696,22998378,ALODN,456,Spain,Female,71,6,35879.92,2,1,0,70715.5,0
4697,16767567,BUTXG,759,Germany,Female,18,1,116118.32,3,0,0,105641.47,1
4698,92664492,XPNOU,713,France,Male,27,7,237816.2,3,1,1,60101.25,0
4699,41941562,FBNHR,479,France,Male,40,1,90196.16,1,1,0,15770.9,0
4700,57645934,SMAHZ,433,Spain,Male,68,9,219371.01,2,1,1,179009.04,0
4701,49314351,DFJCB,620,France,Female,41,0,30072.15,1,1,0,91486.14,0
